,price,brand_iro,brand_lululemon,brand_realisationpar,brand_reformation,brand_rouje,brand_sezane,brand_therow,brand_ullajohnson,brand_zimmermann,condition_preowned,category_bras,category_dresses,category_outerwear,category_tops
39367,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39368,112.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39369,30.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39370,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39371,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39372,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39373,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39374,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39375,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39376,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39377,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39378,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39379,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39380,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39381,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39382,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39383,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39384,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39385,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39386,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39387,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39388,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39389,65.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39390,112.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39391,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39392,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39393,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39394,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39395,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39396,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39397,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39398,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39399,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39400,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39401,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39402,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39403,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39404,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39405,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39406,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39407,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39408,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39409,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39410,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39411,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39412,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39413,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39414,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39415,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39416,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39417,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39418,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39419,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39420,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39421,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39422,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39423,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39424,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39425,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39426,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39427,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39428,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39429,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39430,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39431,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39432,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39433,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39434,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39435,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39436,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39437,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39438,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39439,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39440,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39441,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39442,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39443,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39444,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39445,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39446,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39447,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39448,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39449,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39450,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39451,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39452,39.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39453,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39454,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39455,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39456,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39457,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39458,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39459,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39460,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39461,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39462,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39463,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39464,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39465,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39466,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39467,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39468,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39469,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39470,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39471,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39472,39.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39473,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39474,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39475,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39476,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39477,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39478,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39479,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39480,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39481,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39482,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39483,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39484,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39485,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39486,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39487,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39488,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39489,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39490,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39491,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39492,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39493,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39494,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39495,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39496,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39497,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39498,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39499,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39500,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39501,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39502,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39503,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39504,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39505,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39506,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39507,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39508,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39509,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39510,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39511,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39512,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39513,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39514,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39515,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39516,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39517,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39518,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39519,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39520,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39521,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39522,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39523,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39524,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39525,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39526,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39527,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39528,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39529,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39530,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39531,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39532,145.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39533,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39534,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39535,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39536,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39537,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39538,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39539,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39540,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39541,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39542,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39543,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39544,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39545,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39546,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39547,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39548,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39549,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39550,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39551,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39552,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39553,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39554,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39555,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39556,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39557,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39558,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39559,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39560,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39561,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39562,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39563,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39564,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39565,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39566,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39567,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39568,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39569,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39570,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39571,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39572,145.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39573,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39574,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39575,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39576,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39577,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39578,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39579,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39580,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39581,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39582,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39583,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39584,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39585,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39586,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39587,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39588,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39589,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39590,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39591,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39592,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39593,145.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39594,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39595,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39596,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39597,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39598,140.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39599,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39600,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39601,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39602,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39603,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39604,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39605,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39606,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39607,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39608,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39609,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39610,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39611,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39612,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39613,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39614,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39615,95.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39616,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39617,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39618,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39619,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39620,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39621,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39622,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39623,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39624,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39625,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39626,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39627,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39628,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39629,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39630,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39631,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39632,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39633,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39634,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39635,95.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39636,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39637,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39638,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39639,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39640,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39641,69.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39642,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39643,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39644,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39645,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39646,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39647,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39648,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39649,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39650,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39651,149.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39652,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39653,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39654,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39655,259.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39656,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39657,145.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39658,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39659,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39660,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39661,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39662,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39663,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39664,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39665,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39666,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39667,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39668,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39669,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39670,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39671,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39672,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39673,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39674,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39675,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39676,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39677,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39678,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39679,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39680,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39681,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39682,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39683,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39684,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39685,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39686,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39687,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39688,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39689,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39690,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39691,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39692,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39693,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39694,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39695,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39696,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39697,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39698,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39699,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39700,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39701,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39702,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39703,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39704,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39705,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39706,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39707,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39708,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39709,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39710,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39711,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39712,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39713,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39714,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39715,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39716,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39717,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39718,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39719,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39720,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39721,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39722,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39723,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39724,145.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39725,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39726,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39727,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39728,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39729,95.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39730,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39731,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39732,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39733,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39734,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39735,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39736,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39737,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39738,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39739,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39740,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39741,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39742,99.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39743,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39744,109.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39745,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39746,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39747,95.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39748,135.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39749,115.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39750,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39751,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39752,85.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39753,229.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39754,159.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39755,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39756,150.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39757,165.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39758,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39759,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39760,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39761,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39762,250.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39763,75.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
