,Summary,Price,Brand,Condition,Category,Site
240,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
241,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
242,"sold  sep 16, 2019reformation gracie dress, leopard print, size 12",78.00,Reformation,PreOwned,dresses,eBay
243,"sold  sep 16, 2019reformation crimini midi dress in amber size 6",74.99,Reformation,PreOwned,dresses,eBay
244,"sold  sep 16, 2019reformation bea skirt (4)",103.28,Reformation,PreOwned,bottoms,eBay
245,"sold  sep 15, 2019reformation york white linen jacket s",43.61,Reformation,PreOwned,outerwear,eBay
246,"sold  sep 15, 2019reformation navy rena dress | women’s size 10 | retails for $218",40.00,Reformation,PreOwned,dresses,eBay
247,"sold  sep 15, 2019christy dawn maxi long sleeves euc dress - size s burgundy reformation doen",126.50,Reformation,PreOwned,dresses,eBay
248,"sold  sep 15, 2019reformation haven wrap maxi floral dress",59.00,Reformation,PreOwned,dresses,eBay
249,"sold  sep 15, 2019reformation cynthia high rise daisy embroidered rigid washed black jeans 26p",45.00,Reformation,PreOwned,bottoms,eBay
250,"sold  sep 15, 2019reformation mini dress pink linen size 0",19.00,Reformation,PreOwned,dresses,eBay
251,"sold  sep 15, 2019 reformation - sydney sweetheart minidress size 4 $218 retail blue",100.00,Reformation,PreOwned,dresses,eBay
252,"sold  sep 15, 2019reformation nikita dress size m/l size 10 ",175.00,Reformation,PreOwned,dresses,eBay
253,"sold  sep 15, 2019reformation womens v neck tie front velvet long sleeve blouse red size medium",29.99,Reformation,PreOwned,other,eBay
254,"sold  sep 15, 2019reformation grlfrnd pistola womens slim leg jeans grey medium wash size 27 lot 3",91.00,Reformation,PreOwned,bottoms,eBay
255,"sold  sep 15, 2019reformation frankie black playsuit size us8/uk12",24.92,Reformation,PreOwned,other,eBay
256,"sold  sep 15, 2019reformation silk camisole top size m",28.00,Reformation,PreOwned,tops,eBay
257,"sold  sep 15, 2019reformation black white striped long sleeve rib knit scoop neck top medium",45.99,Reformation,PreOwned,tops,eBay
258,"sold  sep 15, 2019reformation high & skinny jeans black denim-size 26",19.99,Reformation,PreOwned,bottoms,eBay
259,"sold  sep 15, 2019reformation long blue dress - size 4. uk8",17.44,Reformation,PreOwned,dresses,eBay
260,"sold  sep 15, 2019women's reformation v-neck black stripe shirt top long sleeve flax tencel sz m",17.99,Reformation,PreOwned,tops,eBay
261,"sold  sep 15, 2019reformation rooney striped dress size xs",60.00,Reformation,PreOwned,dresses,eBay
262,"sold  sep 15, 2019reformation reformed floral print maxi dress urban outfitters",18.69,Reformation,PreOwned,dresses,eBay
263,"sold  sep 15, 2019reformation silk dress",111.99,Reformation,PreOwned,dresses,eBay
264,"sold  sep 15, 2019reformation navy slub wrap crop top s 8",10.59,Reformation,PreOwned,tops,eBay
265,"sold  sep 15, 2019reformation super high waisted black slim trousers size 8",23.67,Reformation,PreOwned,other,eBay
266,"sold  sep 15, 2019reformation black red hibiscus 🌺 tropical floral wrap midi dress deep v s small",119.99,Reformation,PreOwned,dresses,eBay
267,"sold  sep 14, 2019reformation gray womens knit turtleneck sweater size medium",35.00,Reformation,PreOwned,outerwear,eBay
268,"sold  sep 14, 2019alternative reformation barneys new york womens sweater blouses size small lot 3",29.99,Reformation,PreOwned,outerwear,eBay
269,"sold  sep 14, 2019reformation siesta dress red small polka dot  midi smocked ",150.00,Reformation,PreOwned,dresses,eBay
270,"sold  sep 14, 2019levis get into trouble reformation redone jean denim",30.00,Reformation,PreOwned,other,eBay
271,"sold  sep 14, 2019reformation robinson dress us4 uk8 ",24.91,Reformation,PreOwned,dresses,eBay
272,"sold  sep 14, 2019levis x reformation vintage denim jeans 501 31” distressed damaged",100.00,Reformation,PreOwned,bottoms,eBay
273,"sold  sep 14, 2019reformation floral mini dress with open back size s small black green",44.00,Reformation,PreOwned,dresses,eBay
274,"sold  sep 13, 2019reformation black silk tank top size small",19.00,Reformation,PreOwned,tops,eBay
275,"sold  sep 13, 2019reformation pink daisey dress 0 nwt",19.00,Reformation,PreOwned,dresses,eBay
276,"sold  sep 13, 2019reformed womens polka dot tie front v neck cropped blouse red size medium",29.99,Reformation,PreOwned,bottoms,eBay
277,"sold  sep 13, 2019reformation kat snakeskin print dress s",35.00,Reformation,PreOwned,dresses,eBay
278,"sold  sep 13, 2019$218 reformation hattie ruffle button front blue linen dress sz 4",65.00,Reformation,PreOwned,dresses,eBay
279,"sold  sep 13, 2019reformation love your mother white t-shirt top tee sz m",25.88,Reformation,PreOwned,tops,eBay
280,"sold  sep 13, 2019reformation nikita dress size 2 secret garden print",225.00,Reformation,PreOwned,dresses,eBay
281,"sold  sep 13, 2019reformation womens cream ribbed button front iris long sleeve top size m",35.99,Reformation,PreOwned,tops,eBay
282,"sold  sep 13, 2019reformation nikita blue toscana dress size 6",140.00,Reformation,PreOwned,dresses,eBay
283,"sold  sep 13, 2019reformation women's dress nude size 4 maxi ",44.99,Reformation,PreOwned,dresses,eBay
284,"sold  sep 13, 2019awesome reformation amethyst dress, m, cherries",95.00,Reformation,PreOwned,dresses,eBay
285,"sold  sep 13, 2019reformation floral dress size 0 $198",137.50,Reformation,PreOwned,dresses,eBay
286,"sold  sep 13, 2019reformation x levi’s black denim leather patch jean jacket size m medium",99.99,Reformation,PreOwned,outerwear,eBay
287,"sold  sep 13, 2019reformation christina dress size us 10/uk14 ",43.61,Reformation,PreOwned,dresses,eBay
288,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
289,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
290,"sold  sep 16, 2019reformation gracie dress, leopard print, size 12",78.00,Reformation,PreOwned,dresses,eBay
291,"sold  sep 16, 2019reformation crimini midi dress in amber size 6",74.99,Reformation,PreOwned,dresses,eBay
292,"sold  sep 16, 2019reformation bea skirt (4)",103.28,Reformation,PreOwned,bottoms,eBay
293,"sold  sep 15, 2019reformation york white linen jacket s",43.61,Reformation,PreOwned,outerwear,eBay
294,"sold  sep 15, 2019reformation navy rena dress | women’s size 10 | retails for $218",40.00,Reformation,PreOwned,dresses,eBay
295,"sold  sep 15, 2019christy dawn maxi long sleeves euc dress - size s burgundy reformation doen",126.50,Reformation,PreOwned,dresses,eBay
296,"sold  sep 15, 2019reformation haven wrap maxi floral dress",59.00,Reformation,PreOwned,dresses,eBay
297,"sold  sep 15, 2019reformation cynthia high rise daisy embroidered rigid washed black jeans 26p",45.00,Reformation,PreOwned,bottoms,eBay
298,"sold  sep 15, 2019reformation mini dress pink linen size 0",19.00,Reformation,PreOwned,dresses,eBay
299,"sold  sep 15, 2019 reformation - sydney sweetheart minidress size 4 $218 retail blue",100.00,Reformation,PreOwned,dresses,eBay
300,"sold  sep 15, 2019reformation nikita dress size m/l size 10 ",175.00,Reformation,PreOwned,dresses,eBay
301,"sold  sep 15, 2019reformation womens v neck tie front velvet long sleeve blouse red size medium",29.99,Reformation,PreOwned,other,eBay
302,"sold  sep 15, 2019reformation grlfrnd pistola womens slim leg jeans grey medium wash size 27 lot 3",91.00,Reformation,PreOwned,bottoms,eBay
303,"sold  sep 15, 2019reformation frankie black playsuit size us8/uk12",24.92,Reformation,PreOwned,other,eBay
304,"sold  sep 15, 2019reformation silk camisole top size m",28.00,Reformation,PreOwned,tops,eBay
305,"sold  sep 15, 2019reformation black white striped long sleeve rib knit scoop neck top medium",45.99,Reformation,PreOwned,tops,eBay
306,"sold  sep 15, 2019reformation high & skinny jeans black denim-size 26",19.99,Reformation,PreOwned,bottoms,eBay
307,"sold  sep 15, 2019reformation long blue dress - size 4. uk8",17.44,Reformation,PreOwned,dresses,eBay
308,"sold  sep 15, 2019women's reformation v-neck black stripe shirt top long sleeve flax tencel sz m",17.99,Reformation,PreOwned,tops,eBay
309,"sold  sep 15, 2019reformation rooney striped dress size xs",60.00,Reformation,PreOwned,dresses,eBay
310,"sold  sep 15, 2019reformation reformed floral print maxi dress urban outfitters",18.69,Reformation,PreOwned,dresses,eBay
311,"sold  sep 15, 2019reformation silk dress",111.99,Reformation,PreOwned,dresses,eBay
312,"sold  sep 15, 2019reformation navy slub wrap crop top s 8",10.59,Reformation,PreOwned,tops,eBay
313,"sold  sep 15, 2019reformation super high waisted black slim trousers size 8",23.67,Reformation,PreOwned,other,eBay
314,"sold  sep 15, 2019reformation black red hibiscus 🌺 tropical floral wrap midi dress deep v s small",119.99,Reformation,PreOwned,dresses,eBay
315,"sold  sep 14, 2019reformation gray womens knit turtleneck sweater size medium",35.00,Reformation,PreOwned,outerwear,eBay
316,"sold  sep 14, 2019alternative reformation barneys new york womens sweater blouses size small lot 3",29.99,Reformation,PreOwned,outerwear,eBay
317,"sold  sep 14, 2019reformation siesta dress red small polka dot  midi smocked ",150.00,Reformation,PreOwned,dresses,eBay
318,"sold  sep 14, 2019levis get into trouble reformation redone jean denim",30.00,Reformation,PreOwned,other,eBay
319,"sold  sep 14, 2019reformation robinson dress us4 uk8 ",24.91,Reformation,PreOwned,dresses,eBay
320,"sold  sep 14, 2019levis x reformation vintage denim jeans 501 31” distressed damaged",100.00,Reformation,PreOwned,bottoms,eBay
321,"sold  sep 14, 2019reformation floral mini dress with open back size s small black green",44.00,Reformation,PreOwned,dresses,eBay
322,"sold  sep 13, 2019reformation black silk tank top size small",19.00,Reformation,PreOwned,tops,eBay
323,"sold  sep 13, 2019reformation pink daisey dress 0 nwt",19.00,Reformation,PreOwned,dresses,eBay
324,"sold  sep 13, 2019reformed womens polka dot tie front v neck cropped blouse red size medium",29.99,Reformation,PreOwned,bottoms,eBay
325,"sold  sep 13, 2019reformation kat snakeskin print dress s",35.00,Reformation,PreOwned,dresses,eBay
326,"sold  sep 13, 2019$218 reformation hattie ruffle button front blue linen dress sz 4",65.00,Reformation,PreOwned,dresses,eBay
327,"sold  sep 13, 2019reformation love your mother white t-shirt top tee sz m",25.88,Reformation,PreOwned,tops,eBay
328,"sold  sep 13, 2019reformation nikita dress size 2 secret garden print",225.00,Reformation,PreOwned,dresses,eBay
329,"sold  sep 13, 2019reformation womens cream ribbed button front iris long sleeve top size m",35.99,Reformation,PreOwned,tops,eBay
330,"sold  sep 13, 2019reformation nikita blue toscana dress size 6",140.00,Reformation,PreOwned,dresses,eBay
331,"sold  sep 13, 2019reformation women's dress nude size 4 maxi ",44.99,Reformation,PreOwned,dresses,eBay
332,"sold  sep 13, 2019awesome reformation amethyst dress, m, cherries",95.00,Reformation,PreOwned,dresses,eBay
333,"sold  sep 13, 2019reformation floral dress size 0 $198",137.50,Reformation,PreOwned,dresses,eBay
334,"sold  sep 13, 2019reformation x levi’s black denim leather patch jean jacket size m medium",99.99,Reformation,PreOwned,outerwear,eBay
335,"sold  sep 13, 2019reformation christina dress size us 10/uk14 ",43.61,Reformation,PreOwned,dresses,eBay
336,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
337,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
338,"sold  sep 16, 2019reformation gracie dress, leopard print, size 12",78.00,Reformation,PreOwned,dresses,eBay
339,"sold  sep 16, 2019reformation crimini midi dress in amber size 6",74.99,Reformation,PreOwned,dresses,eBay
340,"sold  sep 16, 2019reformation bea skirt (4)",103.28,Reformation,PreOwned,bottoms,eBay
341,"sold  sep 15, 2019reformation york white linen jacket s",43.61,Reformation,PreOwned,outerwear,eBay
342,"sold  sep 15, 2019reformation navy rena dress | women’s size 10 | retails for $218",40.00,Reformation,PreOwned,dresses,eBay
343,"sold  sep 15, 2019christy dawn maxi long sleeves euc dress - size s burgundy reformation doen",126.50,Reformation,PreOwned,dresses,eBay
344,"sold  sep 15, 2019reformation haven wrap maxi floral dress",59.00,Reformation,PreOwned,dresses,eBay
345,"sold  sep 15, 2019reformation cynthia high rise daisy embroidered rigid washed black jeans 26p",45.00,Reformation,PreOwned,bottoms,eBay
346,"sold  sep 15, 2019reformation mini dress pink linen size 0",19.00,Reformation,PreOwned,dresses,eBay
347,"sold  sep 15, 2019 reformation - sydney sweetheart minidress size 4 $218 retail blue",100.00,Reformation,PreOwned,dresses,eBay
348,"sold  sep 15, 2019reformation nikita dress size m/l size 10 ",175.00,Reformation,PreOwned,dresses,eBay
349,"sold  sep 15, 2019reformation womens v neck tie front velvet long sleeve blouse red size medium",29.99,Reformation,PreOwned,other,eBay
350,"sold  sep 15, 2019reformation grlfrnd pistola womens slim leg jeans grey medium wash size 27 lot 3",91.00,Reformation,PreOwned,bottoms,eBay
351,"sold  sep 15, 2019reformation frankie black playsuit size us8/uk12",24.92,Reformation,PreOwned,other,eBay
352,"sold  sep 15, 2019reformation silk camisole top size m",28.00,Reformation,PreOwned,tops,eBay
353,"sold  sep 15, 2019reformation black white striped long sleeve rib knit scoop neck top medium",45.99,Reformation,PreOwned,tops,eBay
354,"sold  sep 15, 2019reformation high & skinny jeans black denim-size 26",19.99,Reformation,PreOwned,bottoms,eBay
355,"sold  sep 15, 2019reformation long blue dress - size 4. uk8",17.44,Reformation,PreOwned,dresses,eBay
356,"sold  sep 15, 2019women's reformation v-neck black stripe shirt top long sleeve flax tencel sz m",17.99,Reformation,PreOwned,tops,eBay
357,"sold  sep 15, 2019reformation rooney striped dress size xs",60.00,Reformation,PreOwned,dresses,eBay
358,"sold  sep 15, 2019reformation reformed floral print maxi dress urban outfitters",18.69,Reformation,PreOwned,dresses,eBay
359,"sold  sep 15, 2019reformation silk dress",111.99,Reformation,PreOwned,dresses,eBay
360,"sold  sep 15, 2019reformation navy slub wrap crop top s 8",10.59,Reformation,PreOwned,tops,eBay
361,"sold  sep 15, 2019reformation super high waisted black slim trousers size 8",23.67,Reformation,PreOwned,other,eBay
362,"sold  sep 15, 2019reformation black red hibiscus 🌺 tropical floral wrap midi dress deep v s small",119.99,Reformation,PreOwned,dresses,eBay
363,"sold  sep 14, 2019reformation gray womens knit turtleneck sweater size medium",35.00,Reformation,PreOwned,outerwear,eBay
364,"sold  sep 14, 2019alternative reformation barneys new york womens sweater blouses size small lot 3",29.99,Reformation,PreOwned,outerwear,eBay
365,"sold  sep 14, 2019reformation siesta dress red small polka dot  midi smocked ",150.00,Reformation,PreOwned,dresses,eBay
366,"sold  sep 14, 2019levis get into trouble reformation redone jean denim",30.00,Reformation,PreOwned,other,eBay
367,"sold  sep 14, 2019reformation robinson dress us4 uk8 ",24.91,Reformation,PreOwned,dresses,eBay
368,"sold  sep 14, 2019levis x reformation vintage denim jeans 501 31” distressed damaged",100.00,Reformation,PreOwned,bottoms,eBay
369,"sold  sep 14, 2019reformation floral mini dress with open back size s small black green",44.00,Reformation,PreOwned,dresses,eBay
370,"sold  sep 13, 2019reformation black silk tank top size small",19.00,Reformation,PreOwned,tops,eBay
371,"sold  sep 13, 2019reformation pink daisey dress 0 nwt",19.00,Reformation,PreOwned,dresses,eBay
372,"sold  sep 13, 2019reformed womens polka dot tie front v neck cropped blouse red size medium",29.99,Reformation,PreOwned,bottoms,eBay
373,"sold  sep 13, 2019reformation kat snakeskin print dress s",35.00,Reformation,PreOwned,dresses,eBay
374,"sold  sep 13, 2019$218 reformation hattie ruffle button front blue linen dress sz 4",65.00,Reformation,PreOwned,dresses,eBay
375,"sold  sep 13, 2019reformation love your mother white t-shirt top tee sz m",25.88,Reformation,PreOwned,tops,eBay
376,"sold  sep 13, 2019reformation nikita dress size 2 secret garden print",225.00,Reformation,PreOwned,dresses,eBay
377,"sold  sep 13, 2019reformation womens cream ribbed button front iris long sleeve top size m",35.99,Reformation,PreOwned,tops,eBay
378,"sold  sep 13, 2019reformation nikita blue toscana dress size 6",140.00,Reformation,PreOwned,dresses,eBay
379,"sold  sep 13, 2019reformation women's dress nude size 4 maxi ",44.99,Reformation,PreOwned,dresses,eBay
380,"sold  sep 13, 2019awesome reformation amethyst dress, m, cherries",95.00,Reformation,PreOwned,dresses,eBay
381,"sold  sep 13, 2019reformation floral dress size 0 $198",137.50,Reformation,PreOwned,dresses,eBay
382,"sold  sep 13, 2019reformation x levi’s black denim leather patch jean jacket size m medium",99.99,Reformation,PreOwned,outerwear,eBay
383,"sold  sep 13, 2019reformation christina dress size us 10/uk14 ",43.61,Reformation,PreOwned,dresses,eBay
384,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
385,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
386,"sold  sep 16, 2019reformation bea skirt (4)",103.28,Reformation,PreOwned,bottoms,eBay
387,"sold  sep 15, 2019reformation york white linen jacket s",43.61,Reformation,PreOwned,outerwear,eBay
388,"sold  sep 15, 2019reformation navy rena dress | women’s size 10 | retails for $218",40.00,Reformation,PreOwned,dresses,eBay
389,"sold  sep 15, 2019christy dawn maxi long sleeves euc dress - size s burgundy reformation doen",126.50,Reformation,PreOwned,dresses,eBay
390,"sold  sep 15, 2019reformation haven wrap maxi floral dress",59.00,Reformation,PreOwned,dresses,eBay
391,"sold  sep 15, 2019reformation cynthia high rise daisy embroidered rigid washed black jeans 26p",45.00,Reformation,PreOwned,bottoms,eBay
392,"sold  sep 15, 2019reformation mini dress pink linen size 0",19.00,Reformation,PreOwned,dresses,eBay
393,"sold  sep 15, 2019 reformation - sydney sweetheart minidress size 4 $218 retail blue",100.00,Reformation,PreOwned,dresses,eBay
394,"sold  sep 15, 2019reformation nikita dress size m/l size 10 ",175.00,Reformation,PreOwned,dresses,eBay
395,"sold  sep 15, 2019reformation womens v neck tie front velvet long sleeve blouse red size medium",29.99,Reformation,PreOwned,other,eBay
396,"sold  sep 15, 2019reformation grlfrnd pistola womens slim leg jeans grey medium wash size 27 lot 3",91.00,Reformation,PreOwned,bottoms,eBay
397,"sold  sep 15, 2019reformation frankie black playsuit size us8/uk12",24.92,Reformation,PreOwned,other,eBay
398,"sold  sep 15, 2019reformation silk camisole top size m",28.00,Reformation,PreOwned,tops,eBay
399,"sold  sep 15, 2019reformation black white striped long sleeve rib knit scoop neck top medium",45.99,Reformation,PreOwned,tops,eBay
400,"sold  sep 15, 2019reformation high & skinny jeans black denim-size 26",19.99,Reformation,PreOwned,bottoms,eBay
401,"sold  sep 15, 2019reformation long blue dress - size 4. uk8",17.44,Reformation,PreOwned,dresses,eBay
402,"sold  sep 15, 2019women's reformation v-neck black stripe shirt top long sleeve flax tencel sz m",17.99,Reformation,PreOwned,tops,eBay
403,"sold  sep 15, 2019reformation rooney striped dress size xs",60.00,Reformation,PreOwned,dresses,eBay
404,"sold  sep 15, 2019reformation reformed floral print maxi dress urban outfitters",18.69,Reformation,PreOwned,dresses,eBay
405,"sold  sep 15, 2019reformation silk dress",111.99,Reformation,PreOwned,dresses,eBay
406,"sold  sep 15, 2019reformation navy slub wrap crop top s 8",10.59,Reformation,PreOwned,tops,eBay
407,"sold  sep 15, 2019reformation super high waisted black slim trousers size 8",23.67,Reformation,PreOwned,other,eBay
408,"sold  sep 15, 2019reformation black red hibiscus 🌺 tropical floral wrap midi dress deep v s small",119.99,Reformation,PreOwned,dresses,eBay
409,"sold  sep 14, 2019reformation gray womens knit turtleneck sweater size medium",35.00,Reformation,PreOwned,outerwear,eBay
410,"sold  sep 14, 2019alternative reformation barneys new york womens sweater blouses size small lot 3",29.99,Reformation,PreOwned,outerwear,eBay
411,"sold  sep 14, 2019reformation siesta dress red small polka dot  midi smocked ",150.00,Reformation,PreOwned,dresses,eBay
412,"sold  sep 14, 2019levis get into trouble reformation redone jean denim",30.00,Reformation,PreOwned,other,eBay
413,"sold  sep 14, 2019reformation robinson dress us4 uk8 ",24.91,Reformation,PreOwned,dresses,eBay
414,"sold  sep 14, 2019levis x reformation vintage denim jeans 501 31” distressed damaged",100.00,Reformation,PreOwned,bottoms,eBay
415,"sold  sep 14, 2019reformation floral mini dress with open back size s small black green",44.00,Reformation,PreOwned,dresses,eBay
416,"sold  sep 13, 2019reformation black silk tank top size small",19.00,Reformation,PreOwned,tops,eBay
417,"sold  sep 13, 2019reformation pink daisey dress 0 nwt",19.00,Reformation,PreOwned,dresses,eBay
418,"sold  sep 13, 2019reformed womens polka dot tie front v neck cropped blouse red size medium",29.99,Reformation,PreOwned,bottoms,eBay
419,"sold  sep 13, 2019reformation kat snakeskin print dress s",35.00,Reformation,PreOwned,dresses,eBay
420,"sold  sep 13, 2019$218 reformation hattie ruffle button front blue linen dress sz 4",65.00,Reformation,PreOwned,dresses,eBay
421,"sold  sep 13, 2019reformation love your mother white t-shirt top tee sz m",25.88,Reformation,PreOwned,tops,eBay
422,"sold  sep 13, 2019reformation nikita dress size 2 secret garden print",225.00,Reformation,PreOwned,dresses,eBay
423,"sold  sep 13, 2019reformation womens cream ribbed button front iris long sleeve top size m",35.99,Reformation,PreOwned,tops,eBay
424,"sold  sep 13, 2019reformation nikita blue toscana dress size 6",140.00,Reformation,PreOwned,dresses,eBay
425,"sold  sep 13, 2019reformation women's dress nude size 4 maxi ",44.99,Reformation,PreOwned,dresses,eBay
426,"sold  sep 13, 2019awesome reformation amethyst dress, m, cherries",95.00,Reformation,PreOwned,dresses,eBay
427,"sold  sep 13, 2019reformation floral dress size 0 $198",137.50,Reformation,PreOwned,dresses,eBay
428,"sold  sep 13, 2019reformation x levi’s black denim leather patch jean jacket size m medium",99.99,Reformation,PreOwned,outerwear,eBay
429,"sold  sep 13, 2019reformation christina dress size us 10/uk14 ",43.61,Reformation,PreOwned,dresses,eBay
430,"sold  sep 13, 2019reformation black wool pleated high waisted mini skirt size xs made in usa",59.94,Reformation,PreOwned,bottoms,eBay
431,"sold  sep 13, 2019reformation mock turtleneck ribbed bodysuit women's long sleeve navy size xl euc",75.60,Reformation,PreOwned,outerwear,eBay
432,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
433,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
434,"sold  sep 16, 2019reformation bea skirt (4)",103.28,Reformation,PreOwned,bottoms,eBay
435,"sold  sep 15, 2019reformation york white linen jacket s",43.61,Reformation,PreOwned,outerwear,eBay
436,"sold  sep 15, 2019reformation navy rena dress | women’s size 10 | retails for $218",40.00,Reformation,PreOwned,dresses,eBay
437,"sold  sep 15, 2019christy dawn maxi long sleeves euc dress - size s burgundy reformation doen",126.50,Reformation,PreOwned,dresses,eBay
438,"sold  sep 15, 2019reformation haven wrap maxi floral dress",59.00,Reformation,PreOwned,dresses,eBay
439,"sold  sep 15, 2019reformation cynthia high rise daisy embroidered rigid washed black jeans 26p",45.00,Reformation,PreOwned,bottoms,eBay
440,"sold  sep 15, 2019reformation mini dress pink linen size 0",19.00,Reformation,PreOwned,dresses,eBay
441,"sold  sep 15, 2019 reformation - sydney sweetheart minidress size 4 $218 retail blue",100.00,Reformation,PreOwned,dresses,eBay
442,"sold  sep 15, 2019reformation nikita dress size m/l size 10 ",175.00,Reformation,PreOwned,dresses,eBay
443,"sold  sep 15, 2019reformation womens v neck tie front velvet long sleeve blouse red size medium",29.99,Reformation,PreOwned,other,eBay
444,"sold  sep 15, 2019reformation grlfrnd pistola womens slim leg jeans grey medium wash size 27 lot 3",91.00,Reformation,PreOwned,bottoms,eBay
445,"sold  sep 15, 2019reformation frankie black playsuit size us8/uk12",24.92,Reformation,PreOwned,other,eBay
446,"sold  sep 15, 2019reformation silk camisole top size m",28.00,Reformation,PreOwned,tops,eBay
447,"sold  sep 15, 2019reformation black white striped long sleeve rib knit scoop neck top medium",45.99,Reformation,PreOwned,tops,eBay
448,"sold  sep 15, 2019reformation high & skinny jeans black denim-size 26",19.99,Reformation,PreOwned,bottoms,eBay
449,"sold  sep 15, 2019reformation long blue dress - size 4. uk8",17.44,Reformation,PreOwned,dresses,eBay
450,"sold  sep 15, 2019women's reformation v-neck black stripe shirt top long sleeve flax tencel sz m",17.99,Reformation,PreOwned,tops,eBay
451,"sold  sep 15, 2019reformation rooney striped dress size xs",60.00,Reformation,PreOwned,dresses,eBay
452,"sold  sep 15, 2019reformation reformed floral print maxi dress urban outfitters",18.69,Reformation,PreOwned,dresses,eBay
453,"sold  sep 15, 2019reformation silk dress",111.99,Reformation,PreOwned,dresses,eBay
454,"sold  sep 15, 2019reformation navy slub wrap crop top s 8",10.59,Reformation,PreOwned,tops,eBay
455,"sold  sep 15, 2019reformation super high waisted black slim trousers size 8",23.67,Reformation,PreOwned,other,eBay
456,"sold  sep 15, 2019reformation black red hibiscus 🌺 tropical floral wrap midi dress deep v s small",119.99,Reformation,PreOwned,dresses,eBay
457,"sold  sep 14, 2019reformation gray womens knit turtleneck sweater size medium",35.00,Reformation,PreOwned,outerwear,eBay
458,"sold  sep 14, 2019alternative reformation barneys new york womens sweater blouses size small lot 3",29.99,Reformation,PreOwned,outerwear,eBay
459,"sold  sep 14, 2019reformation siesta dress red small polka dot  midi smocked ",150.00,Reformation,PreOwned,dresses,eBay
460,"sold  sep 14, 2019levis get into trouble reformation redone jean denim",30.00,Reformation,PreOwned,other,eBay
461,"sold  sep 14, 2019reformation robinson dress us4 uk8 ",24.91,Reformation,PreOwned,dresses,eBay
462,"sold  sep 14, 2019levis x reformation vintage denim jeans 501 31” distressed damaged",100.00,Reformation,PreOwned,bottoms,eBay
463,"sold  sep 14, 2019reformation floral mini dress with open back size s small black green",44.00,Reformation,PreOwned,dresses,eBay
464,"sold  sep 13, 2019reformation black silk tank top size small",19.00,Reformation,PreOwned,tops,eBay
465,"sold  sep 13, 2019reformation pink daisey dress 0 nwt",19.00,Reformation,PreOwned,dresses,eBay
466,"sold  sep 13, 2019reformed womens polka dot tie front v neck cropped blouse red size medium",29.99,Reformation,PreOwned,bottoms,eBay
467,"sold  sep 13, 2019reformation kat snakeskin print dress s",35.00,Reformation,PreOwned,dresses,eBay
468,"sold  sep 13, 2019$218 reformation hattie ruffle button front blue linen dress sz 4",65.00,Reformation,PreOwned,dresses,eBay
469,"sold  sep 13, 2019reformation love your mother white t-shirt top tee sz m",25.88,Reformation,PreOwned,tops,eBay
470,"sold  sep 13, 2019reformation nikita dress size 2 secret garden print",225.00,Reformation,PreOwned,dresses,eBay
471,"sold  sep 13, 2019reformation womens cream ribbed button front iris long sleeve top size m",35.99,Reformation,PreOwned,tops,eBay
472,"sold  sep 13, 2019reformation nikita blue toscana dress size 6",140.00,Reformation,PreOwned,dresses,eBay
473,"sold  sep 13, 2019reformation women's dress nude size 4 maxi ",44.99,Reformation,PreOwned,dresses,eBay
474,"sold  sep 13, 2019awesome reformation amethyst dress, m, cherries",95.00,Reformation,PreOwned,dresses,eBay
475,"sold  sep 13, 2019reformation floral dress size 0 $198",137.50,Reformation,PreOwned,dresses,eBay
476,"sold  sep 13, 2019reformation x levi’s black denim leather patch jean jacket size m medium",99.99,Reformation,PreOwned,outerwear,eBay
477,"sold  sep 13, 2019reformation christina dress size us 10/uk14 ",43.61,Reformation,PreOwned,dresses,eBay
478,"sold  sep 13, 2019reformation black wool pleated high waisted mini skirt size xs made in usa",59.94,Reformation,PreOwned,bottoms,eBay
479,"sold  sep 13, 2019reformation mock turtleneck ribbed bodysuit women's long sleeve navy size xl euc",75.60,Reformation,PreOwned,outerwear,eBay
480,"sold  sep 16, 2019reformation grilfriend collective high rise size medium compressive pink legging",39.99,Reformation,PreOwned,other,eBay
481,"sold  sep 16, 2019reformation jeans size xs ribbed tencel mock neck mini dress black ",14.80,Reformation,PreOwned,bottoms,eBay
